hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
19,summer_song_pop,f75a3e12-cba1-417e-8b58-5602a66ea442,summer,Experiment with sambas and sitar about how I love to eat ice cream on a hot and sunny summer day. Ice cream is so good in a bowl or in a cone. I can’t eat enough ice cream in the summers heat!,suno,Summer Ice Cream Serenade,-4.559987545,-2.0930593014
-1,outliers,d21caaa6-5c11-4bed-90cd-112070f339a1,outliers,A choral celticsong only consisting of the lyrics this is a test message about Polly the Palico!,suno,Polly the Palico,-2.6121506691,0.5634022355
45,song_love_sad,172036a2-c11d-4314-9823-363113a3b636,love/sad,An emotinal Heart breaking sad cold song about a lost girl,suno,Lost Girl in the Layby,-2.9681484699,1.40823102
30,hop_hip_rap,1721b835-1ef9-4264-9848-a48a400dab8e,hiphop,funny boom bap rap song sarcastic embellished attitude lyrical old school urban rapping about streets pavement underlying survivor rip off the hydra steady moving like ,suno,Street Zoology,-3.7703154087,-4.9584693909
77,house_electronic_dance,df9c09f1-8c70-46f9-b0d9-87d508cb5668,house,"Upbeat, electro house",suno,Electric Sky,-7.1297488213,-3.8442766666
-1,outliers,4ba575a5-ea44-4098-82fd-be9cd7949013,outliers,"a romantic, slow, night time love song.  Titled ""Alone in the Stars"", acoustic guitar strumming, light drums, gentle vibe, female vocals",suno,Alone in the Stars,-6.5767912865,0.1336296797
22,soul_funk_motown,4ba64d51-5615-48f0-8dfd-8f5abce94151,funk,"Slow tempo, soul funk, high energy dynamic Groove , male female duette, about the feeling the groove",suno,Feel the Groove,-6.3456759453,-1.1598669291
-1,outliers,cc0469a0-b075-4a47-99ad-84a3a7310d5f,outliers,"Create a song like ""All I need is your love tonight""",suno,Your Love is My Light,-3.9047243595,-1.2215294838
-1,outliers,cc075f05-b3c2-4d1a-b13d-e56f7aa8ae6a,outliers,"Emo, bass-heavy, electric guitars, upbeat, the song everyone waits for at the concert. Addictive hook, strong chorus. ",suno,Fading Lights,-7.0176682472,2.0501408577
53,song_poop_pant,f08e46c2-506c-431d-bc4e-b08da57911a4,poop,A song about having to poop after a long bus ride after a long hot day without toilet paper and in the hot sun. In the style of mariachi ragtime.,suno,Gotta Go,-1.2934901714,-1.0619734526
-1,outliers,f0ca8f2b-1251-4265-9f70-0f4b2c11b04f,outliers,"A song about Kpop idols sad life and what they go through 
Sad pop song ",suno,Behind the Spotlight,-4.1098423004,-1.7612138987
-1,outliers,f0d20a7f-63fd-411b-a4be-c1e93969c863,outliers,A laid-back nu-western-reggae hybrid song written in Ye Olde English about the end being so nigh that the rats start to sing hymns of salvation,suno,The Song of Rats,-3.4208824635,1.1081461906
-1,outliers,f0dd6297-37ef-4364-9e5e-afa2999c3358,outliers,"A Nursey rhymes kids song about ""Humpty Dumpty""",suno,Humpty Dumpty's Adventure,-2.1423883438,0.6483622193
-1,outliers,d2b3513d-7a20-44d7-8f47-8d428c42303f,outliers,"Dive into Neon Dissonance – where AI crafts cutting-edge alternative rock. Enjoy electrifying beats, vibrant neon vibes, and innovative sounds. Experience the future of music today!",suno,Neon Dissonance,-8.1369543076,0.4548249543
-1,outliers,ef3ebf0d-e3d6-4501-8215-167f57b0ad06,outliers,"A song based on the music used the game series Fallout, 1940s-1960s music",suno,Atomic Love,-5.0178046227,0.2440589368
54,country_song_pop,ef428ca9-28ba-4117-99d7-6f3562f8e485,country,a country song where a woman named poppy is more ginger than a guy named jordan,suno,Poppy's Brighter Shade,-0.5634980202,-1.1374948025
-1,outliers,2a7e826b-75b5-4da9-a623-de33f38e8a7b,outliers,raw high energy hard rock celtic epic,suno,Warriors of the Dark,-5.6067256927,2.2943763733
77,house_electronic_dance,7985fcc3-d623-4243-a0ec-f9da5ce8f3aa,house,techno in the style of  Marco Bailey with a drop that doesn't disappoint,suno,Electric Pulse,-7.4590363503,-4.0790786743
63,rock_drum_guitar,174bd451-fc5e-4338-ad4e-08029494e994,rock,"80s Classic Rock , Men Vocal he sings over a Woman he likes and love he will kiss and go toghter ,he driving on BMwW",suno,Driving in the Night,-7.9324641228,1.928915143
-1,outliers,174d0fd3-1f4c-4d3c-9fba-36aa3d467595,outliers,"The most powerful song about student who finished high school, and now he is starting a new life in university , without betrayal and bullying by others . Maybe there he will find love.",suno,New Beginnings,-2.570145607,0.4031410515
21,able_wait_song,f7da5d7c-d71d-4ded-a82e-cd205a967dde,"""can't wait""",A heartfelt funk song about not being able to wait to see you again,suno,Can't Wait to See You,-1.1637785435,-5.0670933723
54,country_song_pop,f7dc0d35-9353-440b-b211-bf9c9aa1fc1a,country,a dreamy country song about a literal banana,suno,Yellow Dream,-0.42637977,-1.1445492506
33,love_life_day,f7e32c71-2331-44ab-8bdb-ecc060f0effc,mixed,Varas Indonesia ,suno,Varas Indonesia,-1.5996515751,3.4436893463
-1,outliers,c48b54d7-0fa5-43c1-9f93-5812ced2fb06,outliers,You are a Broadway Musical author and composer. Create a song about Władysław Sikorski. ,suno,The Hero in the Shadows,-2.6871216297,-0.4843504429
33,love_life_day,c4aa64b0-4bdd-4797-a8bf-e3427c1484ae,mixed,"The world is falling apart, and I can hear the cries. I clenched my dirty fist so tightly that it hurts. Yesterday, when we smiled as if it were natural, is no longer there. No one knows what tomorrow",suno,Tomorrow's Echo,-0.8972807527,1.612869978
-1,outliers,c4fd540e-1875-485c-90e2-a1f5137a8c06,outliers,"A dubstep song about a DJ dog then a shooter walks in the Club , drum, drum and bass, rock, metal, beat, piano, pop, guitar, bass, electro, electronic, male voice, dance, epic, hard rock, ethereal",suno,DJ Dog's Night,-7.7166819572,-3.0494031906
27,song_day_rainy,7bd338f0-695c-42c5-91e0-df00186f12e2,rain,A romantic anime song about a cozy rainy day,suno,Rainy Day Romance,-4.5367527008,-1.6013898849
70,song_edm_love,7bd713a1-b5eb-41fd-a564-88a912d562d8,edm,"A euphoric EDM song about a young, ambitious man who is in conflict with his business self, love life with a woman and passion of being a world famous dj",suno,Rise and Shine,-5.4160203934,-2.9693834782
33,love_life_day,7bdbeb87-0147-4807-a45a-f4374dab34bf,mixed,Work its hard ,suno,Working Hard,-1.8726152182,2.6053550243
-1,outliers,7bdde103-8f3c-4fdb-8df9-6cbdb4bc780f,outliers,"erm what the sigma
",suno,What the Sigma,-1.3745747805,2.372641325
-1,outliers,f357660f-98ee-47aa-aac5-b05ea924dcba,outliers,silly song about falling in holes,suno,Falling in Holes,-2.218931675,-0.3079121113
33,love_life_day,f359fcce-d156-4f29-9d7e-bfea969c67a6,mixed,I hope I live longer with you my love,suno,We Belong Together,-0.7897673249,2.0435585976
-1,outliers,64bcea27-1bd6-4945-872a-1636698d95f9,outliers,"a futuristic trap beats heavy synths song about Sister's Day
Dear systers, congratulate you with this gala day . bring happiness and optimistic send you a lot of beautiful flowers and smile ",suno,Sister's Day Celebration,-4.7503890991,-2.7468307018
-1,outliers,f73f480a-905b-41cc-9983-a1eb9c3a2561,outliers,"a taiko drum based song strong tribal rhythms catchy about the properties of the 4 elements of air, water, earth and fire, and our spirits dancing with the elements in harmony with their laws",suno,Dancing with the Elements,-4.7050900459,0.4989133775
-1,outliers,f7445589-2f0f-44ae-9d24-18b835f958c2,outliers,"Description: A quiet and laid-back LoFi song that captures the essence of peaceful days by the sea. Picture azure skies, azure oceans and emerald green islands in perfect weather, like a gentle breeze",suno,By the Sea,-6.3061871529,-1.6250337362
73,pop_female_upbeat,f3e35771-af10-4116-afc9-732478d51208,pop,"upbeat intro,  upbeat, pop, unfair, female voice, R&B, pop",suno,Unfair Love,-7.7817139626,-1.1200900078
-1,outliers,1e12ecfc-3535-43a4-ad81-43fed275998f,outliers,Slow acoustic folk song indian accent. Operator. Hello. I'm. Calling. From. India. There. Seems. To. Be. Data. Security. Breach.  Please. Give. Social. And. Checking. Account.  Number. And. We. Fix. ,suno,Undefined Bridge,-5.0809416771,-0.0669598281
-1,outliers,1e14b565-9678-45b9-a02b-e5f90c550a6d,outliers,welcome to my evil lair. female vocaloid. Tribal dance music. viking epic music,suno,Welcome to My Evil Lair,-6.7906141281,2.9995672703
-1,outliers,1e196b62-dec7-4af9-a40c-5f533bc9937f,outliers,ballroom song about a Monk seeking an old master's secrets alongside his newfound friends,suno,Silent Wisdom,-3.2076053619,0.2608248591
-1,outliers,03a63f3c-5427-4cd3-ae5e-a6a2faf67725,outliers,Create a black metal song in the style of Burzum about the hard life of living as a white middle class kid in Norwegian suburbia.,suno,Suburban Abyss,-3.1851696968,-0.0744548663
-1,outliers,03a741df-7614-4d46-83c7-d199ed9f47c2,outliers,You are a Remixer. Create an EDM Remix of the famous song 'The Fat Rat'  by Monody,suno,Echoes of the Night,-5.8432879448,-3.4395039082
-1,outliers,03ae0985-6de5-40b7-b566-0a1b2915ea50,outliers,A gospel rap that praises and worships Christ Jesus.,suno,Glory Hype,-1.6028259993,-2.8851444721
-1,outliers,70d6f3c1-cf92-4f17-bd6b-73073fe41bbb,outliers,"Feathers are light, and the saeons are dour, the tikme of struggle comes in the snow.... when we save up the food to survive, we strugle throughout our Lives...",suno,Survival of the Soul,-2.3132333755,1.4368959665
10,song_jesus_gospel,f78f1ee9-8e29-432d-a2cd-4dd8d12f88a5,gospel,R&B Emotional Jesus Christian Holy ,suno,Holy Light,-0.868063271,0.5620921254
50,epic_orchestra_orchestral,d2e870d4-cc46-4693-ae34-5544f9253162,orchestral,Noir movie music to match the scene where the mafia boss dies,suno,Fallen King,-5.6492400169,2.4289374352
-1,outliers,1f700d29-855f-471c-988e-da103efa5e7a,outliers,a heavy metal song with energy and motivational lyrics about reborn from a failed love,suno,Reborn from Ruin,-4.3388094902,2.2939374447
33,love_life_day,5b763d2f-ec3e-4dcd-89ec-ab2c3ad04be6,mixed,"Symbolizes sweetness and affection, often used to describe a loved one.",suno,Honey Love,-1.9648877382,1.9562648535
-1,outliers,e8465962-0181-4026-837b-14faa371683c,outliers,A soulful bass song about a girl finding her way in life,suno,Finding My Way,-4.19962883,-0.138358146
6,reggae_song_pop,57af73ff-5672-471c-b099-3112328c4624,raggae,"""Euphoric Screwed WeedCore""Babbling Dub Female NeoRap""""Experimental Break Core Cannabis-Jazz/Chop Up Jargon lyrics""""Dubbed Multi Reverb&Tape Echo&Delay Surround""""Effectual Pitch Correction Mastering""",suno,Euphoric High-flyin',-5.669667244,-5.0162162781
54,country_song_pop,57c6dcf8-6f80-4ce4-9cb3-a9082cf3f8ca,country,Don't cry country song,suno,"Don't Cry, Darling",0.6482205987,-1.8476353884
-1,outliers,57f5fe7d-fb1f-4202-abba-75fe23afb85b,outliers,A jolting blast of fiery guitars and power lightning drums and a song about blowing it all to pieces ,suno,Blow It to Pieces,-4.2149729729,1.1684174538
-1,outliers,8650c2e6-3012-4c9a-843d-d7498ce6d9c7,outliers,A mild jazz boppy sound. A song about losing my arms; they fell off. They just fucking fell off. What am I to do now. ,suno,Lost My Arms,-4.1139297485,-1.0513435602
27,song_day_rainy,8653b0d6-5b7b-4277-9358-8efa9e76d260,rain,an electronic delta blues song about finding love on a rainy day,suno,Rainy Day Love,-3.692923069,-1.519366622
-1,outliers,0fae125d-a250-438c-b211-6630822dfc3a,outliers,indie pop rock song about losing his emotions,suno,Empty Heart,-4.1172709465,0.8452144265
33,love_life_day,0faff903-7561-4f5b-9dfe-005bc6e1404a,mixed,"When I was a child, my brain created other personalities to protect me. Now we work together to make me a whole person. I’m held together with tape and glue. But no one can take me to my knees again. ",suno,Held Together,-1.1456267834,1.943859458
-1,outliers,0fb08155-9961-4ee4-bb8b-fd1fb1b9178b,outliers,"a heart brerak emotional outburst , hard metal genre , dimebag darrell guitar riffs style and solo",suno,Heartbreak Inferno,-6.1395397186,2.7937176228
30,hop_hip_rap,9cc55857-45c3-42bb-81b5-af949f36c4c2,hiphop,"Name:<to the 哈基米 in 恐龙抗狼just4阿米诺斯奶龙in the芙蓉王just like胖宝宝>
Mumble rap, emo rap, rage rap
English,
Producer tag:丁真測你妈的beatටටටටාවාබ",suno,To the 哈基米 in 恐龙抗狼just4阿米诺斯奶龙in the芙蓉王just like胖宝宝,-3.749625206,-4.5039310455
33,love_life_day,9ccb58fc-8203-4a38-b34c-7d95d5bf52cd,mixed,a woman try to kiss me and i will say to her ''Are you try kidding me'' and her love s*x,suno,Are You Kidding Me,-1.0681872368,1.7377529144
45,song_love_sad,84521c34-a101-4a19-8773-a8341fe7f5de,love/sad,A rock about the symbolism of my bestfriend's madness and love,suno,Madness and Love,-2.5783641338,0.9000476599
55,song_boy_perspective,1bc00db6-cb51-4e85-98e9-6aef05cc0b0c,song about',"a song about Krakatoa a volcano in Indonesia that made the loudest sound in history of 310 decibels in the decibel scale
",suno,Krakatoa's Roar,-3.2140934467,0.213303566
-1,outliers,1bc1d174-2a3e-406d-9980-d292006d28d8,outliers,a melancholy british 80s post punk song about english breakfast,suno,Melancholy Breakfast,-4.0768685341,-0.3130505979
-1,outliers,1bc67623-50d8-439c-bce7-5b8312781eb1,outliers,a chill edm song with lots of indian and japanese music influences,suno,Mystic Nights,-6.1556286812,-2.0674483776
-1,outliers,ac6f8482-4b7c-430b-b249-85eaf5bc9c28,outliers,Coda the dog rap,suno,Coda the Dog Rap,-2.0603513718,-3.6045606136
-1,outliers,ac72b226-455b-4b48-9f90-9b1f29033cef,outliers,a rock song about open source FPGA tools,suno,Circuits of Freedom,-3.3561887741,-0.2897418737
-1,outliers,fe27e236-46df-4eba-a056-3edc805dece6,outliers,"make a song about skibidi tolet
",suno,Skibidi Toilet Groove,-1.6291015148,-0.874478519
39,song_pop_80,fe630d49-810e-454d-8422-a17fee6d3195,80's pop,"a bit pop 1980 song titled ""A love so creepy""",suno,A Love So Creepy,-4.7625145912,-0.3922495842
-1,outliers,fe778ab2-6c4d-48e7-9c60-52263f3dc79a,outliers,Dubstep called submissive,suno,Submissive,-7.0174808502,-4.1836619377
-1,outliers,0e946551-6eb2-4539-8825-343fddcfda12,outliers,"make a mediane Rock alternative and
Hard rock ages 80 about military personnel using their ioga arts to fight for the United States.",suno,Warrior's Meditation,-6.0474295616,1.8909603357
-1,outliers,20b4d6d2-470c-4541-bdab-68f7b60fe417,outliers,A song about a dog who had a sad life ,suno,Lost Puppy Dream,-1.2890993357,-1.5516496897
3,dance_song_time,8acb6d12-c0c8-4cad-bfd5-9cb12cb728b3,dancing,a syncopated new jack swing song about dancing with you for the last time,suno,Last Dance,-2.1917719841,-5.6524505615
52,cat_song_pop,8acf334e-f07b-4a2c-90a9-cbe05ed4d040,cats,song about cats ,suno,Feline Dreams,-1.5816626549,-2.8403701782
13,birthday_song_happy,9bbbc8e9-deda-44cc-82a1-86440c121104,birthday,make funny song for wishing birthday to sir.,suno,Happy Birthday Sir,-0.4748325646,-0.2949120402
-1,outliers,9bbc6c62-a2a3-4c3e-aa40-e720beb187e4,outliers,"R&B , Soul  house deep,  techno
, reggae

",suno,Dream Groove,-7.0354537964,-4.0527563095
35,want_song_pop,9bbdf14e-07e2-4228-9044-90ad7240452d,"""want you""",A smooth soul song about wanting to be with you,suno,With You,-3.8583381176,-1.4536464214
33,love_life_day,98ccc19a-2a0f-4785-89ec-e9d49365d035,mixed,Make song on I still miss and my heart made me think you might be thinking me. But my mind telling me its lie . She left me on read and story still going. Make this sound like song too good at good by,suno,Still Miss You,-0.7188492417,1.2196574211
-1,outliers,98d290b5-355a-45de-b660-b1f3a3907109,outliers,"horrorcore, dark j-pop, female voice song about Asema Bloodworth The Scarlet rot, Strawberry Shortcake loving girl ",suno,"Scarlet Rot, Asema
1",-4.8259811401,-0.9023517966
-1,outliers,98d39f3f-224b-4df1-9bdf-b5e9dee8a1a8,outliers,A pop dance boy band song about colt and Preston helping my gay father find love now that he’s finally out but they don’t know he’s already in love with another man ,suno,Finding Love,-3.4257769585,-1.7759371996
30,hop_hip_rap,cb0da285-d1a4-4670-aa6a-f9435b0de022,hiphop,a  rap song about a bad breakup,suno,Heartbreak Hustle,-3.2395372391,-3.7339756489
33,love_life_day,cb11623f-78ee-4679-ae4c-759278367bf5,mixed,Ajith Kumar Yadav,suno,Dreams in Color,-1.7579444647,3.6466934681
-1,outliers,cb13b089-7ba8-4d24-b78f-11e88172de4d,outliers,A song about suno.com,suno,Suno.com Dream,-2.9131960869,-1.2180020809
8,lofi_music_create,cb15d931-2a23-4776-8d31-c7ee21611b7f,lo-fi,Create a Japanese lo-fi banger,suno,Shibuya Nights,-5.4971380234,-1.862095952
33,love_life_day,6d739325-7155-4e6b-8d0c-4462388fe52d,mixed,"**Verse 1:**
I've been walking these streets alone  
With a heart that's heavy as stone  
Searching for a sign  
To lead me back to home  

**Pre-Chorus:**  
But every step I take, I stumble  
Every w",suno,Back to Home,-1.0483262539,1.3795250654
-1,outliers,708011cc-7856-404d-986a-52a26b9fd356,outliers,india with punjabi bollywood danceable song,suno,Balle Balle Night,-5.1186137199,-1.4681661129
77,house_electronic_dance,a45e727d-fad1-4f48-b1fa-c3d944873001,house,high beat house party track with high and low elements,suno,Party Fever,-7.028336525,-4.1574068069
-1,outliers,a46310a7-c7f4-449f-964a-f7052d93ed34,outliers,"I'm traveling to 해수욕장 when 해운대. When I get there, I'm most excited to see 달맞이, eat 광어, and try 디스코. Write a song about this, please.",suno,해운대 Adventure,0.0930665508,-0.1315911859
-1,outliers,fdf228cc-5963-4fa7-abdc-38614b0fe27b,outliers,Punk goes pop song about how much Ashley loves Caleb her boyfriend so much,suno,Ashley Loves Caleb,-3.5437881947,0.0893099681
75,song_metal_heavy,fdf22eac-dbe2-4533-a9dc-cf17ee479801,metal/heavy,A funky song about dragons,suno,Funky Dragon Boogie,-3.3097274303,1.798854351
-1,outliers,fdf27dfb-6a58-4388-b405-70e6694072d3,outliers,Korean sad mix songs regarding a women  rise up her children to survive in Gaza Palestine ,suno,Mother's Strength in Gaza,-3.045694828,-2.6990230083
-1,outliers,e52aafef-9032-4be6-a8cd-b564d3062405,outliers,"Style: Dance
Genre: EDM
Type: Doublebass and banjo
It needs to have a sweet banjo solo

Song about: Partying, drinking and doing the ladies.",suno,Party All Night,-4.0029759407,-3.0913012028
-1,outliers,e52efb3a-dd47-477b-a2b1-cf2c934ce413,outliers,indie rock song about love and care with a sad solo,suno,Heart Strings,-4.6096234322,1.090534091
-1,outliers,7558ba35-be18-44e5-acad-9403c2114f14,outliers,italian 80's disco high rythem heavy bass sung by a female voice in english,suno,Dance the Neon Night,-8.1497650146,-2.1614482403
-1,outliers,a54f6df6-28f0-4178-8974-a1190db00b06,outliers,A love song about a gel named Amanda Madzima,suno,Amanda in My Heart,-2.4091258049,0.2819441557
33,love_life_day,05fa5852-df42-41b1-ab15-970c9f2ac940,mixed,808,suno,Heartbeat 808,-1.8949687481,3.3155200481
-1,outliers,05fb9fd7-f4a6-4061-b1ce-0d908d3a24a7,outliers,"Trash bag rock pop dance hard rock 
",suno,Life on a Wire S. Peak,-6.1632962227,1.2406398058
54,country_song_pop,830c4fb4-e912-4276-92c4-60f5ceebc9ba,country,a country song about two trucks giving sloppy,suno,Two Trucks and a Country Romance,0.4493801892,-1.1648317575
30,hop_hip_rap,830cdeee-bc27-4cc1-995a-6a87e65d1a8d,hiphop,The fall of Blake diss track,suno,The Fall of Blake,-3.1830332279,-3.9644057751
10,song_jesus_gospel,830d0ac5-07e4-4ecf-b1f1-5b5b3a44b30d,gospel,"Write a religious song about John 3-16 God so loved the world that he sent his only son to died for you and your sins. His grace,love for you.",suno,For God So Loved,-0.6683700681,0.030368004
-1,outliers,13502d18-b52b-41b2-adee-29b72fd27856,outliers,scour the book of enoch and write a catchy disco funk song about the fall of the watchers,suno,Funky Fallin' Watchers,-3.4849164486,-0.2850511074
30,hop_hip_rap,1358c942-045c-423e-bdb6-34bb0b27b4e4,hiphop,"an old school 90s rap song about an hvac technician in the hoods of New York, trying to fix air conditioners in the middle of the summer while avoiding the EPA",suno,Cool Vents in the Heat,-2.7246077061,-4.0615749359
-1,outliers,5b56c61f-1e0b-4349-8b57-fb5147c8d523,outliers,"Late 70's British punk song with an anthemic chant at the end and a poppy hook about Cupcake, a man who travels the world, hanging out at Hackamania Comedy Festival with Tookie,Ray, Patrick,and Mason.",suno,Cupcake on the Road,-3.9133207798,-0.6316450238
-1,outliers,877da2e6-f3ea-465a-863a-f45b4b1e667e,outliers,"a rock song about mechanized_one having premium in every game he plays, becoming more EP and special stuff than everyone else. Every game loves mechanized_one and gives him everything he needs.",suno,King of the Pixels,-3.429869175,0.7096235752
25,female_hip_rap,7d88b792-2333-4519-af69-3e4689c59e86,hiphop,"Upbeat track merging pop, rap, & club music. Confident, quick-paced lyrics about dominance. Dynamic vocals. Driving beats, sharp electronic elements, & robust bassline. Bold, extravagant, full of sass",suno,Top of the World,-7.2633004189,-3.4609649181
-1,outliers,1dbdba43-817f-4eec-9a85-994a1ddf5fe2,outliers,A electro house song about nightmares ,suno,Nightmare Pulse,-4.8505892754,-0.4722200036
-1,outliers,1df8d41a-ed4f-4d4f-92a6-d8cb00c18f31,outliers,"A hard phonk dub electro inspired beat, with airy female vocals almost trance like",suno,Electric Dream,-8.2774543762,-3.0588896275
-1,outliers,0d9c782d-ca48-4e4f-8c29-c1e736e554bc,outliers,emo rap with heavy metal with chill vibes,suno,Broken Beats,-5.8734068871,1.9934842587
45,song_love_sad,0cc2776c-ed8a-4edd-90ad-f42bc6d4c507,love/sad,A song about someone who always has a sense of admiration for every attractive person but he also always misses his beautiful past.,suno,Feel me by sheva,-2.2916543484,0.9587387443
-1,outliers,0cc2cbe9-9f2e-4d2d-84cd-0787ecc22909,outliers,"blend elements of indie rock, folk, and alt-country.  poignant, melancholic lyrics that explore themes of longing, loss, and existential reflection",suno,Lost in the Dust,-8.5440893173,1.0219336748
-1,outliers,33a8d67a-da34-4d3b-b213-8e492e2b99f2,outliers,A chant about Huddersfield Town fc winning trophies,suno,Champions of Huddersfield,-2.5082197189,-0.5374346972
33,love_life_day,a846284f-3c78-4123-846e-819d17fa5013,mixed,Etap corporate mess,suno,Corporate Chaos,-1.7343872786,3.3003757
-1,outliers,a84c2fb8-01d7-49b7-b9fe-2cdd2b05f492,outliers,"create hip hop song about Isla who has the kindest heart, hardworking, true friend and great big sister",suno,Isla's Light,-2.3011016846,-2.3547029495
33,love_life_day,0aee50a3-4a68-434d-a91a-fbfe65e91f5e,mixed,"inam the king
",suno,King of the Moment,-1.9011615515,3.0800001621
-1,outliers,087fb8f6-1e11-411e-bea6-810cfa0779bd,outliers,"harp song, Thutmose battle of megiddo, decision   against his generals recommendation to take the path through the canyon, He led in the advanced guard, a great victory against the Canaanites.",suno,Brave Heart of Thutmose,-3.152046442,1.7326843739
33,love_life_day,3eef5c63-98be-482c-930b-68560a66f7a9,mixed,Fabiana is the most beautiful woman in the world ,suno,"Fabiana, You're the Most Beautiful",-1.5378684998,2.2092177868
15,musical_disney_broadway,3ef38551-2619-4ee6-8017-28599ef1e11b,disney,"playfull pop song about sweet baby princess Millie in the disney animation Tangled. Locked away in a tower, eternal youth,  growing fast, learning to crawl and walk on her own. make mom proud",suno,Sweet Baby Millie,-4.0628089905,0.5282688141
33,love_life_day,3ef484f9-3c06-48f9-ba8c-ab6d249aa540,mixed,night drive malady,suno,Midnight Melody,-2.285597086,3.0017926693
-1,outliers,21b13d29-0675-4ab2-8301-3ccc2a77fa13,outliers,"no vocal, bagpipe infusion edm intense, more intense, with expolive drops",suno,Electric Inferno,-6.4742031097,-3.769102335
41,song_make_create,21b24499-31a7-4c1c-830a-00aeaa683204,create/make,"Create a happy, inspirational song for kids with woman lyrics about boy and girl first time on a farm with animals and pets",suno,Farmyard Adventures,-1.8998488188,-1.1703770161
55,song_boy_perspective,ba6c38f3-b112-41b9-9597-9a84f32bde89,song about',a melodic song about being a mushroom,suno,Mushroom Dreams,-2.9730660915,-0.1958525628
-1,outliers,ba6dd2af-60e7-4dbf-83e5-293c1a994518,outliers,"A fun magical song about a girl named Emma who is 4 who loves doing ballet, art, ceramics, horses, reading books, mermaids, fairies, Mention it's a song from Grandma and the grandma loves her. 
",suno,Emma's Magical World,-2.89311409,-0.7630267143
-1,outliers,ba703a65-c867-49ae-9536-f033d5ec254e,outliers,gritty action rock song about a cake  made of dust,suno,Cake of Dust,-3.5685689449,0.6954783201
54,country_song_pop,d4079786-a411-4304-a290-0927ef0a281f,country,"sad classic country song about a l
boy named Gary who didn’t what he wanted when he went to Dairy Queen and the trials and tribulations this caused. He wanted a free cone coupon and didn’t get one.",suno,Gary's Dairy Queen Blues,0.2078300267,-1.066311121
-1,outliers,8ce6f060-4f8c-4250-a7b5-9c409cc03fa1,outliers,A timeless ballad of a Son’s love for his mother in the style of acoustic guitar and soft drums,suno,Mother's Love,-5.395717144,0.4770605862
-1,outliers,b8ea2bb9-dc78-4815-b2f5-6b100f1efae7,outliers,"Epic intro song for the animation of the show ""The great tale of the Nature Realm"" where Joshua, Tortugo, Gerald and Kendall build a great pyramid to reach godhood ",suno,The Great Tale,-5.0583724976,2.2473502159
-1,outliers,b8eb5db8-c66b-4e3c-ac02-6e1f4f959480,outliers,A Phonk song about clock eyes,suno,Clock Eyes,-4.5057826042,-2.3009588718
-1,outliers,b8ed0a8f-13f8-4510-aa0b-344ca703f04a,outliers,"Bossa Nova tango deephouse r&b chillwave. Titled ""know thyself"". On Plato's & Socrates' emphasis on the importance of self-reflection and personal growth. Catchy tune & hooks. Groovy chill night love.",suno,Know Thyself (Part 4),-6.6755461693,-2.3808083534
-1,outliers,16b379e8-8a40-4b78-b5c2-7c7770daed84,outliers,"Dance electronic energetic, why why why do you need to hurt me",suno,Heartbreak on the Dance Floor,-6.3022994995,-2.7914648056
-1,outliers,b34ff625-1317-4f62-bf0a-4d70c1dfa6b7,outliers,"indie folk-pop, soul-ful, psychedelic song about being in love but to scared to express their feelings  ",suno,Too Scared to Speak,-4.8713707924,0.0799545571
-1,outliers,b356f36a-10d8-41f0-9bbd-7239c4d4d556,outliers,"A drill song about doing well in school 
",suno,Top of the Class,-3.3368449211,-3.0338463783
69,bass_drum_liquid,b3587f64-acb3-43ae-a068-ac9e0779ea0f,drum'n'bass,"Glitch Hop 2-step. 1940s. piano, and also please it would be cool if u also added a beatdrop at the piano part",suno,In Between the Beats,-7.3329749107,-3.7560071945
30,hop_hip_rap,5d5743e9-623e-4507-8f4a-a0b2809e908f,hiphop,A hip-hop rap trap Scottish song about suicide,suno,Heilan' Haze,-3.5103917122,-3.5410346985
-1,outliers,5d5a6203-66ba-4229-b730-c5382e1834c9,outliers,Make a disstrack about Manchester United Football Club,suno,Red Down,-2.7304363251,-2.840483427
21,able_wait_song,c1c3c0a5-2e8a-4e89-9cd4-4bc89a2a38c5,"""can't wait""",An aggressive afrobeat song about not being able to wait to see you again,suno,Can't Wait,-1.1617442369,-4.9398574829
33,love_life_day,bc87bef9-5db4-4274-9e78-3b9a232c496c,mixed,Moving shoes,suno,Moving Shoes,-2.0871548653,2.2850489616
-1,outliers,bc8c77ae-43f9-4853-9b12-a2d05ba96c66,outliers,Rnb club dancing song guy singing bout jump around the world ,suno,Jump Around the World,-4.5157217979,-3.0166573524
-1,outliers,d2a112c1-5c79-4e87-9c76-cf632dcc5e2a,outliers,"During COVID, we got two guinea pigs, Toet and Peen. Toet passed, and Peen was paired with a baby named Bommetje. Peen now acts as her mom. Peen’s also called Winnepeen or Papapeño; Bommetje is tri-co",suno,Guinea Pig Love,-1.5808669329,-1.3533473015
33,love_life_day,d2ad742c-228a-4635-8cc0-871ee2054a03,mixed,idgniton people be like dacning like its no tomowrrotw,suno,Dancing Like No Tomorrow,-1.5465579033,2.5954897404
29,song_rap_make,d2adbbfe-a60f-446d-8bb3-34eb2d6328d4,rap,Make a rap song about woman cars and friends ,suno,Wheels and Feels,-2.3382465839,-3.3605594635
