url,title,prompt,tags,lyrics,status
https://suno.com/song/f2caac47-5ffd-452d-8a18-3d99fc4f35c4,Free Fire Fever,"pop electronic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","pop electronic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/f2cb7ada-f786-464a-bdee-09047b6a8931,WFH ft. Rap,"japanese metal, fast, angry, kawaii-metal, solos, yelling, heavy metal, female vocalist, keys","japanese metal, fast, angry, kawaii-metal, solos, yelling, heavy metal, female vocalist, keys",,success
https://suno.com/song/f2cd412b-3ef6-4cc3-80da-bbe174b7a5c1,Sunny Days,drum blue grass with piano,drum blue grass with piano,,success
https://suno.com/song/f2cda3bd-b88d-477b-8cbf-5e98b8b687c1,Neon Dreams,retrowave electronic synthwave,retrowave electronic synthwave,,success
https://suno.com/song/f2ceca06-87dc-4379-bd7f-ca9fc7cd4c8a,Digo presente,"female pop upbeat, Synphonic pop, Super Sweet girl voice, cello, chorus, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","female pop upbeat, Synphonic pop, Super Sweet girl voice, cello, chorus, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/f2ced219-499e-4fc6-b330-4da486006639,Holy 1,,,,success
https://suno.com/song/f2cfadae-c772-4fdd-9f9f-cad4dbe14f8b,Love You Forever,"Glam metal, hard rock ballad, heavy metal, violins, electro guitar, crystal clear voice, female singer","Glam metal, hard rock ballad, heavy metal, violins, electro guitar, crystal clear voice, female singer",,success
https://suno.com/song/de97db61-7430-4468-9bf9-83287f515248,Moment Of Now,"kpop, female voice, upbeat, acoustic guitar, thoughtful","kpop, female voice, upbeat, acoustic guitar, thoughtful",,success
https://suno.com/song/de97e08e-7a76-4f3a-902e-c628561ba791,Gaggle Groove,playful 8 bit electro symphony orchestra,playful 8 bit electro symphony orchestra,,success
https://suno.com/song/de97ed27-677f-4609-b1c5-2850b0122c6a,89 - Ao Partir Cantemos,"Gospel, Parting, Reverent","Gospel, Parting, Reverent",,success
https://suno.com/song/de982fe8-1c88-46ef-9f05-2cc2a96c2a60,In the Groove,"dance, pop, female voice","dance, pop, female voice",,success
https://suno.com/song/de98c5e4-e94a-487b-9ddf-2a01633af83a,Desert Pulse,Electro House + Breakcore + Middle Eastern Oud,Electro House + Breakcore + Middle Eastern Oud,,success
https://suno.com/song/de9a525f-6fa5-46d6-852c-280a3f855f4d,"Mujer sin sustancia, gloria fuertes,Toma 2","70s hard rock with glam edge, Powerful female vocals, prominent bass, Catchy guitar riffs, driving drums, Raw energy","70s hard rock with glam edge, Powerful female vocals, prominent bass, Catchy guitar riffs, driving drums, Raw energy",,success
https://suno.com/song/de9aa00e-4c6a-4111-adda-c360537095c9,Wizard's Chronicles,"syncopated, speed, complex, rap, phonk, dark, epic, ethereal, jazz, dance","syncopated, speed, complex, rap, phonk, dark, epic, ethereal, jazz, dance",,success
https://suno.com/song/de9b20c5-6794-4bc0-85e5-9dff9e8ea4ee,Fireside Comfort,acoustic soothing folk,acoustic soothing folk,,success
https://suno.com/song/de9b5b89-3d57-4b66-be03-4e1a86bf8936,《梦中的你》,"DJ, alternative rock, melodic, pop, groovy, dreamy","DJ, alternative rock, melodic, pop, groovy, dreamy",,success
https://suno.com/song/de9cac61-ce14-4259-b966-4c187daf9d46,Герои Веры,"bass, upbeat, pop, funk, energetic","bass, upbeat, pop, funk, energetic",,success
https://suno.com/song/de9d3624-d7e3-461e-b228-94d9183085dc,Arcade Rush 01,"house upbeat energetic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","house upbeat energetic, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/c6924652-3f34-421a-b6b3-8ee5e7142475,Tavern Tales,electric gritty epic fantasy rock,electric gritty epic fantasy rock,,success
https://suno.com/song/c6929e2b-a3a9-46b6-80cd-32eb0bbc20ae,Автор стихов Наталия Пегас. Эти карие глаза,"feminine vocals, rock pop, k-pop, cinematic song, electric guitar, romantic rock, ballad, emotional, orchestral, dreamy","feminine vocals, rock pop, k-pop, cinematic song, electric guitar, romantic rock, ballad, emotional, orchestral, dreamy",,success
https://suno.com/song/c693233a-55e7-407d-93d0-95ab226f9f6a,All Around Us,"Scary gothic rock, Electric guitar, bass, drums, with echo effects, Synthesizer, Male vocal, Maybe choir for chorus","Scary gothic rock, Electric guitar, bass, drums, with echo effects, Synthesizer, Male vocal, Maybe choir for chorus",,success
https://suno.com/song/c6949dc7-df8a-4d51-9ed7-f3fc31418bdc,sıradan kadınlar,"mysterious action music, violin, crime, doubt, classic","mysterious action music, violin, crime, doubt, classic",,success
https://suno.com/song/c694d9e6-288f-4389-80a7-dcff8d208819,Bima si Jagoan Kecil,humorous hip-hop,humorous hip-hop,,success
https://suno.com/song/c695e94b-ab43-4245-8cf6-273d851f7aa2,8 pasándolo bien,salsa caribeña sintetizador korg festivo,salsa caribeña sintetizador korg festivo,,success
https://suno.com/song/c695f49b-5481-4da9-94a0-da5b212cb18b,Tracky track.2,"uk drill, catchy, scary, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","uk drill, catchy, scary, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/c696faac-5754-4fb9-a9d7-06c6a88a0261,Forever Light,gospel futuristic ethereal,gospel futuristic ethereal,,success
https://suno.com/song/c6984e18-8272-4519-bfc9-cfe69823ef57,The World We Are Opening,Kpop man group pop rap trap hard bass man Baritone voice dance,Kpop man group pop rap trap hard bass man Baritone voice dance,,success
https://suno.com/song/c6989a4d-8921-40ce-bc9e-be7cac36a917,404,,,,success
https://suno.com/song/c698dcfe-284c-43ae-aaf4-9927747bea58,Starlight Dream,"electronic k-pop vibrant, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","electronic k-pop vibrant, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/8e823f43-5dfe-41c8-8e06-9420ab6e5d58,Julia in Metal,"rock, metal, heavy metal","rock, metal, heavy metal",,success
https://suno.com/song/8e829ef7-4e68-40df-be3c-53c7faec104f,"Forever in Our Hearts, Janice","Piano, female vocals, emotional, slow (for a funeral)","Piano, female vocals, emotional, slow (for a funeral)",,success
https://suno.com/song/8e831f07-597a-45a1-89a9-350d1b10b57c,Haddaway - What is love?,"italo-disco, Italo disco, rhythmic, catchy, drive, synth, clean female vocals, 80s drums, 130 BPM","italo-disco, Italo disco, rhythmic, catchy, drive, synth, clean female vocals, 80s drums, 130 BPM",,success
