user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
40,291b2f9c-c41b-4ab8-9,country music that's optimistic and could be used at the end of some movie to signify a happy ending,country,optimistic,,,used at the end of some movie,,happy ending,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,33858c28-6c40-43d6-9,melodic heartbreak song when a couple is separated and has to navigate their life without the other,,heartbreak,,,,melodic,couple is separated|navigate their life without the other,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,34c793a1-0af4-469e-9,"sad, emotional music to probably used to explain some heartbreak or yearning love for someone",,sad|emotional,,,,,heartbreak|yearning love for someone,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,3c41851f-03a5-464c-9,This gives a 90s feel with the way the audio is and the EDM. It could characterized as hip-hop,edm|hip-hop,,,,,,90s feel,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,42ef4a9a-164f-480e-9,showing the long journey of some character in movie and how they have overcame some struggles in life,,,,,movie,,long journey|character|overcame struggles in life,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,4cd02c55-36e8-46dd-9,"fast, upbeat music that keeps the listener on edge and get some adrenaline flowing to get them motivated about what's to come next",,upbeat|on edge|adrenaline flowing|motivated,,,,fast,what's to come next,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,04834f9a-eb2e-48b4-9,"slow, country music that shows some intro music about the internal thoughts of some character in a movie",country,,,,intro music|movie,slow,internal thoughts|character,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,0cd8226a-a270-4165-a,"Country, optimistic music that describes some journey that's happening in the wild west",country,optimistic,,,,,journey|wild west,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,168acd2c-563d-4357-b,mix of blues and hip hop with the saxophone and beats. gives a party/club vibe,blues|hip hop,,saxophone,,party|club,beats,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
40,1acbac5c-f315-45df-8,"This seems like a slow, jazz song creating a sort of love scene and connotation",jazz,,,,,slow,love scene,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
41,8b332c1e-f10e-4afc-a,This is a club or outdoor playing song that is faster and has a nice scratchy like upbeat backbeat.,,upbeat,,scratchy,club|outdoor playing,faster|backbeat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,be7b3ab7-8a50-4437-8,The sound starts like a game is going to start and the players are waiting for it to begin. Almost even Hunger Games vibes.,,anticipatory,,,game start,,players waiting for a game to begin|hunger games vibes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,b1c7f9c0-da77-440b-8,This song is giving old with many pauses in the lyrics for innunciation.,,old,,,,many pauses|enunciation,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,af092e6b-dce4-4354-8,This sounds like an older lady singing this outdoors when the weather is nice outside.,,nice weather,older lady singing,,,,outdoors,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,9a30a0c9-b192-4113-b,This sounds like a patriotic older song that a man would sing.,,patriotic,man,older,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,959ae3b5-07a9-464c-8,The song sounds kinda sad and like a guy is really thinking out loud about his thoughts.,,sad,,,,,a guy thinking out loud about his thoughts,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,876c1749-d348-48e6-a,This sounds like a country and rock song combined based on the rhythm and musical instruments playing in the background.,country|rock,,,,background,rhythm,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,85c89132-e0ce-42d5-9,"The music sounds like elevator background music, pretty moderate with not too many lyrics and not too much background noices.",,,,not too much background noises,elevator background music,moderate|not too many lyrics,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,858415cc-1335-476e-a,This sounds almost mysterious like a spy's background music while they are doing something actionful.,,mysterious,,,background music,,spy|doing something actionful,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,8399844f-3c3d-44c7-b,The intro is a bit slower but the dialogue in the middle is almost random but interesting.,,interesting,,,,intro|slower,dialogue in the middle|almost random,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,837f7d1b-23e2-4a0f-8,This sounds like an orchestra or opera playing at a nice wedding outdoors.,orchestra|opera,nice,,,wedding,,outdoors,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,788859af-9004-4587-b,The song is sung by an old man on a sunny day. The vibes are good and the man is singing to others.,,good vibes,old man,,,,sunny day|man singing to others,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,77056edb-735f-4b6c-a,This sounds like a song that a guy is just kind of rambling with a beat in the backgorund,,,,,,beat in the background,a guy rambling,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,566f7399-846c-4579-a,The song sounds like has been sung by someone in the countryside after a long day. It is a slow beat with intentional deep sounding lyrics.,,,,deep sounding,,slow beat,someone in the countryside after a long day|intentional lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,65239b62-1cec-4b3a-9,The intro sounds like a hiphop intro with a ringing like beat behind the lyrics.,hiphop,,,ringing,,intro|beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,6cff0016-0d2e-4199-9,The instrument in the background sounds like a guitar on a slow peaceful day.,,peaceful,guitar,,background,slow,day,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,3f9b3ba7-7b13-4d04-8,The music at the beginning is more intense and the lyrics that come later also match this vibe.,,,,,,more intense|beginning,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,4edf7524-0d23-48f2-9,This is more rock vibes with harder hitting instruments in the background.,rock,,,harder hitting,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,01d43ee2-c6ff-4b66-a,The beats in the beginning were interesting and the song was nice and slow.,,,,,,beats in the beginning|slow,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
41,25e7176b-dcd9-4b4b-8,This is a upbeat pop music vibe with fun lyrics and a good beat.,pop,upbeat|fun,,,,good beat,lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,5,2,Daily or multiple times per week,No,
42,d8545371-3d1e-4271-8,"Layered female singers, main singer is initially almost eery and is second singer is wispy, then song brighten up with last drum beat",,,female singers|main singer|second singer|drum,layered|eery|wispy,,brighten up|last drum beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,f5e3d294-de4a-4be3-9,"Dramatic scene in an fantasy action movie where the underdog hero prevails, Dramatic orchestra",,dramatic,orchestra,,movie,,fantasy action scene|underdog hero prevails,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,ee0aa1b5-2bb6-4770-a,Rock semi-christian music about self-confidence sung by a 35-40 year old white man.,rock|christian,self-confidence,male vocalist,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,e66caf62-70ce-418a-8,"Chill rap or R&B with smooth flow and drum beat, ""baked beans""",rap|r&b,chill,drum beat,smooth,,flow,baked beans,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,df09d518-7cb4-43d2-b,Rap by a deep voiced male with electronic and layered sounds,rap,,male vocalist,deep voiced|electronic|layered,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,c03a69e7-7bcb-4c85-b,"Sung similarly to Monster Mash using a ""ghastly"" or ""zombie-like"" voice and odd enunciation, feels retro",,,,ghastly|zombie-like|odd enunciation|retro,,,sung similarly to monster mash,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,b81b00c3-f3c4-4ba7-8,"Stereotypical country music. Guitar, male country singer, ""small town"", talks about love",country,,guitar|male country singer,stereotypical,,,small town|love,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,b0f6dcc3-7aeb-4d48-9,"rap by deep voiced man, listen when you are being confident and got paid",rap,confident,deep voiced man,,,,got paid,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,a5ac307b-e75d-47b1-9,"Electronic rave music then fast paced rap that doesn't flow that well, music for when you're not sober",electronic rave|rap,,,,for when you're not sober,fast paced|doesn't flow that well,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,a0ca57ef-9516-411f-a,"reverberating and echoing, electronic sounds like a fantasy game opening sound track, feels otherworldly but peaceful",electronic,otherworldly|peaceful,,reverberating|echoing,fantasy game opening soundtrack,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,9c7e479a-5c4d-46d9-8,A light/airy woman sings to slow piano in the 50s,,,woman|piano,light|airy,,slow|50s,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,7a6c8429-fbc7-4e0e-b,Explicit loud grunge rap with electric guitar then transitions to metal,grunge rap|metal,,electric guitar,loud,,transitions,explicit,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,517bf045-71e3-4661-b,ghostly or haunted sounds layered with almost halloween themed rap,rap,ghostly|haunted,,,halloween themed,layered,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,5583d3b7-8692-4c18-8,An upbeat broadway musical introducing the main characters: cute dogs,broadway musical,upbeat,,,,,introducing the main characters|cute dogs,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,5de9f530-88d9-44a5-9,"Everything is electrified, from the beats, instruments, and high-pitched/autotuned female singer, feels like space electric pop, similar to Grimes",electric pop,,female singer,electrified|high-pitched|autotuned|space,,beats,similar to grimes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,6184d460-21d8-4a0c-b,"Begins with EDM, then electric pop, then generic ""feel good"" girl-group pop of the 2010s or Disney Channel Movie songs",edm|electric pop|girl-group pop|disney channel movie songs,feel good,,,,begins with|then,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,7279ca60-c53e-4913-a,"A cute retro kids songs with drums and trumpets, feels like an tv-show intro about a Muffin Man (animated similarly to the old strawberry shortcake seris)",kids songs,cute,drums|trumpets,retro,tv-show intro,,muffin man|animated similarly to the old strawberry shortcake series,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,4ad18a9e-43ea-4de2-b,A loud punk song from the 2000s-2010s sung by someone with spiky colored hair wearing all black.,punk,,,loud,,2000s-2010s,someone with spiky colored hair|wearing all black,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,0e4f6e42-e8a1-4618-9,"An orchestrated movie sound track with violin, horns, piano. Begins with the opening title then moves to a sad epilogue scene",movie soundtrack,sad,violin|horns|piano,orchestrated,,opening title,epilogue scene,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
42,0f2e29c0-780e-45ae-b,"A rap song you'd listen to while driving at night sung by someone with a very slight british accent. Good beats. Layered with different sounds ""yah"" ""dah"" ""bet"" ""pheww""",rap,,someone with a very slight british accent,,driving at night,good beats|layered with different sounds,yah|dah|bet|pheww,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Monthly or less,No,
43,ee0aa1b5-2bb6-4770-a,"classic rock, guitar prominent, drums, male singer, angsty lyrics, rebellious undertone",classic rock,angsty|rebellious,guitar|drums|male singer,,,,lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,ec9f0bca-7956-4fa4-8,"Electronic pop song with preppy female lead singer, not English, could be in a kids show or commercial, very basic and mainstream",electronic pop,,female lead singer,preppy|basic|mainstream,kids show|commercial,,not english,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,e7de29c9-e9dd-4a06-a,"soft, techno, deep male voiceover speaking poetry over the music, conversational lines about looking into romantic partner's eyes",techno,romantic,male voiceover,soft|deep,,,speaking poetry|conversational lines|looking into romantic partner's eyes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,db477bec-7b99-4ca2-8,"Acoustic guitar and male singer, feels very folk/blues and has a storytelling element about hard work",folk|blues,,acoustic guitar|male singer,,,,storytelling|hard work,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,d2cf4cdf-f303-4ef9-9,"guitar prominent and intense, yelling male singer, drums prominent but not as prominent as guitar, arrogant lyrics being yelled",,intense|arrogant,guitar|male singer|drums,yelling,,prominent|not as prominent as guitar,arrogant lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,c03a69e7-7bcb-4c85-b,"weird background music that is tense, weird male voice singing performatively, kind of sound likes bruce springsteen, ""come bake with me?""",,tense,male voice,weird|performatively|kind of sound likes bruce springsteen,background music,,come bake with me,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,be9d0001-9386-4d1a-b,"tense violin, relaxes a little when female singer comes in, just violins and voice, very pretty and not intense",,tense|relaxes a little|very pretty,violin|female singer|voice,,,just violins and voice|not intense,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,ae81034e-2b91-4d08-8,"sounds like a symphony in the back, could be the climax of a superhero fight scene, female opera/brodway singers",opera|broadway,,female singers,,superhero fight scene,symphony in the back|climax,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,957d1ef7-7bd1-4d9a-a,"soft r&b song with female singers and female backing tracks, very smooth and sultry with violin, drum, funky guitar, piano",r&b,sultry,female singers|female backing tracks|violin|drum|guitar|piano,soft|smooth|funky,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,94894312-0261-4956-8,"hip hop/rap song, male rapper with a slower cadence, simple backtrack mainly just the core beat of his rhythm",hip hop|rap,,male rapper,,,slower cadence|simple backtrack|core beat|rhythm,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,8138a78a-f4ba-4f69-b,"orchestra, violin prominent, soft harp, soft guitar, very peaceful, song progresses relaxing to a bit more intense",,peaceful|relaxing,orchestra|violin|harp|guitar,soft,,prominent violin|progresses to a bit more intense,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,6eec1cc9-81f9-40d3-9,"tense guitar, and extreme drums, heavy metal singing/screaming, very intense",heavy metal,tense|very intense,guitar|drums|singing/screaming,extreme,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,754ad4a8-b85d-430a-8,"Sounds like the pop singer AJR, lyrics are about probiotics? Simple beats, not too fast, upbeat",pop,upbeat,,,,simple beats|not too fast,lyrics about probiotics|ajr,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,754c7a3c-64af-4a19-8,EDM but also it kind of sounds like a bagpipe. Consistent fast beats but lasers also come into play? Weird voiceover that has been autotuned,edm,,bagpipe|voiceover,autotuned,,consistent fast beats,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,2b52b4c3-c6fb-47b5-b,"it sounds dystopian like in Black Mirror with the popstars, upbeat female pop star, edm backtrack",pop|edm,dystopian,female vocalist,,backtrack,upbeat,black mirror|popstars,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,3f9b3ba7-7b13-4d04-8,"male signer with upbeat track, sounds like an ad for beef as a game and cows and the process of making beef and cooking",,upbeat,male signer,,ad,,beef as a game|cows|process of making beef|cooking,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,122a5bd5-7657-4161-a,"very upbeat, jazzy, saxophone, fast-paced, male singer/chorus, backbeat is a maraca or something, could've been an ad",jazzy,very upbeat,saxophone|male singer|chorus|maraca,,ad,fast-paced|backbeat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,1e28722f-2c5c-474e-a,"jazzy bluesy band, soft guitar and easy drum beats, very rhythmic, more interesting elevator music",jazzy|bluesy,,guitar|drum beats|band,soft,elevator music,very rhythmic|easy,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,1fcc61c5-7033-469e-9,"edm, weird beeping, tense chords, male voice, beat drop but weird edm sounds too",edm,,male voice,weird beeping|weird edm sounds,,tense chords|beat drop,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
43,20752527-76a9-4e5a-b,"Whimsical orchestra that could come out of a fairytale, very constant across all 30 seconds",,whimsical,orchestra,,,very constant,fairytale,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,6,0,I have heard of them but do not use them regularly,No,
44,f87d8dbf-83a9-4c58-a,Rock kind of song it is a love/breakup song maybe feels like he yearns that lost love,rock,yearning,,,,,love|breakup|lost love,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,e89bff81-fa30-4d94-8,Very jolly sounding sounds like a song you could get jiggy too also a very common beat to it,,very jolly,,,song you could get jiggy to,very common beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,df09d518-7cb4-43d2-b,Nice flowing beat leading to a rap verse very car ride with friends kind of song,rap,nice,,flowing,car ride with friends,beat|verse,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,c21d9593-e7e4-41fe-b,Metal song very very emo/goth vibe something that metalheads would absolutely lose their minds over,metal|emo|goth,,,,,,metalheads would absolutely lose their minds over,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,b81b00c3-f3c4-4ba7-8,"Interesting country kind of song, some interesting things done with the vocals sounds raspy feels very generic lyrics wise though",country,,vocals,raspy|generic,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,9e8106ce-2e4a-450c-8,"Chill rock song with bunch of instruments in the background, gives a band kind of vibe, very uplifting",rock,chill|uplifting,,,band kind of vibe,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,9a496feb-6a67-4f22-a,Loud energetic song could be used as a walkout song in some sort of MMA fight or something?,,energetic,,loud,walkout song|mma fight,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,7606dd90-1f55-4f82-8,Quick quick rap with lyrics having no real meaning gives me british drill vibes,british drill|rap,,,,,quick,lyrics having no real meaning,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,5583d3b7-8692-4c18-8,Sound like an orchestra kind of give me a feel of a cartoon song from way back in the 90s,,,orchestra,,cartoon,,from the 90s,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,6dfa3eea-e6cf-46fb-a,Funky metal vibe could be a song for a start of fight song or the introduction theme of a very emo/alternate character in a show,metal,emo,,funky,fight song|introduction theme,,alternate character in a show|start of fight,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,754e03f6-9cc8-4deb-b,Slow sound background harmonizing talking about a girl feels like something youd see straight out of a romance film.,,,,,background,slow|harmonizing,talking about a girl|romance film,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,291b2f9c-c41b-4ab8-9,Calm summer kind of vibe with this song sounds like something id listen to at the beach,,calm|summer vibe,,,beach,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,34c793a1-0af4-469e-9,Slow nostalgic feel to the song feels like they are talking about a loved one i can see this being on a black and white television,,nostalgic,,,,slow,loved one|black and white television,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,3a5cb7e8-d45f-481e-b,Funky vibe feels suitable for a chill walk where you are lost in your own thoughts. Gives an alternative vibe,alternative,funky|chill|lost in your own thoughts,,,walk,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,024669e0-0876-403e-8,Amazing vocals very nostalgic kind of feel reminds me of a Zayn Malik song with the vocals.,,nostalgic,vocals,amazing,,,reminds me of a zayn malik song,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,04834f9a-eb2e-48b4-9,Chill slow vibe kind of beat feels kind of reminscent and loving feels like a field of sunflowers,,chill|reminiscent|loving,,,,slow,field of sunflowers,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,0a1282d5-b306-49f4-b,"Quick witty kind of song, seems like something you may see in a dance scene or a theathre",,witty,,,dance scene|theatre,quick,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,12c3b33c-37c3-42e9-b,"Rap vibe depicting some sort of dark thoughts kind of phase, would listen to when im feeling kind of sad",rap,dark|sad,,,,vibe,dark thoughts phase,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,16aa7d0d-3f35-4612-a,A country song sang by a woman feels very nostalgic/reminiscent of a loved one,country,nostalgic|reminiscent,woman,,,,loved one,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
44,189707c6-89e6-4846-9,Slow upbeat kind of song talking about a specific loved one his happiness is evident in the song,,upbeat|happiness,,,,slow,specific loved one,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,Daily or multiple times per week,No,
45,fb21d861-9397-4126-8,This follows synth beats and guitar strings and creates an intense feeling. This would be something that would be played when a hero is preparing for battle.,,intense,synth|guitar,,,beats,hero preparing for battle,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,d8545371-3d1e-4271-8,"This uses a guitar and drums, along with a woman’s voice to create a retro feeling. This follows the style of the artist Lana Del Ray.",,,guitar|drums|woman's voice,retro,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,e66caf62-70ce-418a-8,"A mimic of 90’s rap, similar to artists like Tupac and The Notorious B.I.G., where the beats are soulful and have a bass to it. This would could be music a person that is into rap with more lofi and chill rhythm.",90s rap|rap|lofi,chill,bass,soulful,,rhythm,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,c243ba53-0eea-4dfd-b,"This mimics 80’s rock, with a mixture of electric guitar and drums along with the passion in the voice of the artist. This would be classified as your stereotypical rock music that could be found in an underground location.",80s rock|rock,passion,electric guitar|drums|voice,stereotypical,,,underground location,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,bea4ed25-c74b-4eca-b,"This is an upbeat pop beat, similar to that of k-pop, where the chorus and lyrics remind me of various girl groups in the genre. This style of music would be found in various videos on TikTok showcasing videos of hyperfeminine content.",pop|k-pop,upbeat|hyperfeminine,,,tiktok videos,beat|chorus,girl groups,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,be7b3ab7-8a50-4437-8,"This uses percussions and drums to create a calm sound paired with a quiet singing voice. The slight echo of the voice helps create a greater calming effect, and the song would be used to show distant memories of a loved one.",,calm|calming,percussions|drums|singing voice,quiet|slight echo,used to show distant memories,,a loved one,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,bc7c0d0b-71ae-4afe-8,"This uses a synthesized woman voice and a techno like beat. This type of music, as well as the lyrics, remind me of k-pop and showcase a more experimental feel to it.",techno|k-pop,,synthesized woman voice,experimental,,beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,b1c7f9c0-da77-440b-8,"This follows a country style, using a banjo like guitar and a southern accent playing. This is the type of music where you could hear play in a country tavern back in the day.",country,,banjo like guitar,southern accent,country tavern,,back in the day,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
